PID,SalePrice,Lot Area,Street,Alley,Lot Config,Land Slope,County,State,District_ID,Bldg Type,Overall Cond,Year Built,Year Remod/Add,Exterior,Exter Cond,Bsmt Unf SF,Total Bsmt SF,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Open Porch SF,Enclosed Porch,Pool Area,Fence,Sale Condition
205883253,355000,11207,Pave,NA,FR2,Gtl,Weston,WY,45,1Fam,5,1997,1997,VinylSd,TA,88,802,Y,802,709,1511,1,0,2,1,3,8,1,Attchd,2,75,0,0,NA,Normal
846791098,377000,14753,Pave,NA,Inside,Gtl,Tooele,UT,25,1Fam,5,1998,1998,VinylSd,TA,513,1463,Y,1463,0,1463,1,0,2,0,3,5,0,Attchd,2,81,0,0,GdPrv,Normal
500023578,377000,14753,Pave,NA,Inside,Gtl,Bonneville,ID,25,1Fam,5,1998,1998,VinylSd,TA,513,1463,Y,1463,0,1463,1,0,2,0,3,5,0,Attchd,2,81,0,0,GdPrv,Normal
127973506,377000,14753,Pave,NA,Inside,Gtl,Carbon,WY,25,1Fam,5,1998,1998,VinylSd,TA,513,1463,Y,1463,0,1463,1,0,2,0,3,5,0,Attchd,2,81,0,0,GdPrv,Normal
750536895,363000,8685,Pave,NA,CulDSac,Gtl,Tooele,UT,30,1Fam,5,1998,1998,VinylSd,TA,579,1425,Y,1425,0,1425,1,0,2,0,3,5,0,Attchd,2,130,0,0,NA,Normal
555097713,363000,8685,Pave,NA,CulDSac,Gtl,Cassia,ID,30,1Fam,5,1998,1998,VinylSd,TA,579,1425,Y,1425,0,1425,1,0,2,0,3,5,0,Attchd,2,130,0,0,NA,Normal
132888299,363000,8685,Pave,NA,CulDSac,Gtl,Albany,WY,30,1Fam,5,1998,1998,VinylSd,TA,579,1425,Y,1425,0,1425,1,0,2,0,3,5,0,Attchd,2,130,0,0,NA,Normal
741149272,410000,7380,Pave,NA,Corner,Gtl,Washington,UT,92,1Fam,5,1998,1998,CemntBd,TA,1077,1418,Y,1478,0,1478,1,0,2,0,2,5,0,Attchd,2,43,0,0,NA,Normal
420710275,410000,7380,Pave,NA,Corner,Gtl,Adams,ID,92,1Fam,5,1998,1998,CemntBd,TA,1077,1418,Y,1478,0,1478,1,0,2,0,2,5,0,Attchd,2,43,0,0,NA,Normal
798140116,323500,4500,Pave,NA,FR2,Gtl,Millard,UT,59,TwnhsE,5,1998,1998,VinylSd,Gd,36,1237,Y,1337,0,1337,1,0,2,0,2,5,0,Attchd,2,199,0,0,NA,Normal
518725867,323500,4500,Pave,NA,FR2,Gtl,Boise,ID,59,TwnhsE,5,1998,1998,VinylSd,Gd,36,1237,Y,1337,0,1337,1,0,2,0,2,5,0,Attchd,2,199,0,0,NA,Normal
239033261,323500,4500,Pave,NA,FR2,Gtl,Johnson,WY,59,TwnhsE,5,1998,1998,VinylSd,Gd,36,1237,Y,1337,0,1337,1,0,2,0,2,5,0,Attchd,2,199,0,0,NA,Normal
897389140,334000,4500,Pave,NA,FR2,Gtl,Millard,UT,58,Twnhs,5,1998,1998,VinylSd,TA,319,1216,Y,1216,0,1216,1,0,2,0,2,5,0,Attchd,2,125,0,0,NA,Normal
444835309,334000,4500,Pave,NA,FR2,Gtl,Bingham,ID,58,Twnhs,5,1998,1998,VinylSd,TA,319,1216,Y,1216,0,1216,1,0,2,0,2,5,0,Attchd,2,125,0,0,NA,Normal
188141145,334000,4500,Pave,NA,FR2,Gtl,Johnson,WY,58,Twnhs,5,1998,1998,VinylSd,TA,319,1216,Y,1216,0,1216,1,0,2,0,2,5,0,Attchd,2,125,0,0,NA,Normal
819082346,332000,4500,Pave,NA,FR2,Gtl,Millard,UT,59,TwnhsE,5,1998,1998,VinylSd,TA,338,1204,Y,1204,0,1204,1,0,2,0,2,5,0,Attchd,2,247,0,0,NA,Normal
472053276,332000,4500,Pave,NA,FR2,Gtl,Bingham,ID,59,TwnhsE,5,1998,1998,VinylSd,TA,338,1204,Y,1204,0,1204,1,0,2,0,2,5,0,Attchd,2,247,0,0,NA,Normal
267328195,332000,4500,Pave,NA,FR2,Gtl,Johnson,WY,59,TwnhsE,5,1998,1998,VinylSd,TA,338,1204,Y,1204,0,1204,1,0,2,0,2,5,0,Attchd,2,247,0,0,NA,Normal
862637736,361000,7500,Pave,NA,Inside,Gtl,Box Elder,UT,41,1Fam,5,1998,1999,VinylSd,TA,476,952,Y,952,684,1636,1,0,2,1,3,7,1,Attchd,2,84,0,0,NA,Normal
596400368,361000,7500,Pave,NA,Inside,Gtl,Twin Falls,ID,41,1Fam,5,1998,1999,VinylSd,TA,476,952,Y,952,684,1636,1,0,2,1,3,7,1,Attchd,2,84,0,0,NA,Normal
102346818,361000,7500,Pave,NA,Inside,Gtl,Weston,WY,41,1Fam,5,1998,1999,VinylSd,TA,476,952,Y,952,684,1636,1,0,2,1,3,7,1,Attchd,2,84,0,0,NA,Normal
854925888,362000,9042,Pave,NA,Inside,Gtl,Box Elder,UT,45,1Fam,5,1998,1998,VinylSd,TA,115,943,Y,943,695,1638,1,0,2,1,3,7,2,Attchd,2,38,0,0,NA,Normal
590907978,362000,9042,Pave,NA,Inside,Gtl,Valley,ID,45,1Fam,5,1998,1998,VinylSd,TA,115,943,Y,943,695,1638,1,0,2,1,3,7,2,Attchd,2,38,0,0,NA,Normal
143953979,362000,9042,Pave,NA,Inside,Gtl,Weston,WY,45,1Fam,5,1998,1998,VinylSd,TA,115,943,Y,943,695,1638,1,0,2,1,3,7,2,Attchd,2,38,0,0,NA,Normal
735137858,370000,8750,Pave,NA,Inside,Gtl,Tooele,UT,27,1Fam,5,1998,1998,VinylSd,TA,322,928,Y,928,844,1772,1,0,2,1,3,7,1,Attchd,2,96,0,0,NA,Normal
538660448,370000,8750,Pave,NA,Inside,Gtl,Cassia,ID,27,1Fam,5,1998,1998,VinylSd,TA,322,928,Y,928,844,1772,1,0,2,1,3,7,1,Attchd,2,96,0,0,NA,Normal
121475771,370000,8750,Pave,NA,Inside,Gtl,Albany,WY,27,1Fam,5,1998,1998,VinylSd,TA,322,928,Y,928,844,1772,1,0,2,1,3,7,1,Attchd,2,96,0,0,NA,Normal
774275385,387000,12352,Pave,NA,CulDSac,Gtl,Tooele,UT,27,1Fam,5,1998,1999,VinylSd,TA,215,853,Y,853,900,1753,1,0,2,1,3,7,1,Attchd,2,74,0,0,NA,Normal
426314202,387000,12352,Pave,NA,CulDSac,Gtl,Cassia,ID,27,1Fam,5,1998,1999,VinylSd,TA,215,853,Y,853,900,1753,1,0,2,1,3,7,1,Attchd,2,74,0,0,NA,Normal
174985681,387000,12352,Pave,NA,CulDSac,Gtl,Albany,WY,27,1Fam,5,1998,1999,VinylSd,TA,215,853,Y,853,900,1753,1,0,2,1,3,7,1,Attchd,2,74,0,0,NA,Normal
808592457,381000,9531,Pave,NA,CulDSac,Gtl,Tooele,UT,30,1Fam,5,1998,1998,VinylSd,TA,88,794,Y,882,914,1796,1,0,2,1,3,7,0,Attchd,2,36,0,0,MnPrv,Normal
492667982,381000,9531,Pave,NA,CulDSac,Gtl,Cassia,ID,30,1Fam,5,1998,1998,VinylSd,TA,88,794,Y,882,914,1796,1,0,2,1,3,7,0,Attchd,2,36,0,0,MnPrv,Normal
237290857,381000,9531,Pave,NA,CulDSac,Gtl,Albany,WY,30,1Fam,5,1998,1998,VinylSd,TA,88,794,Y,882,914,1796,1,0,2,1,3,7,0,Attchd,2,36,0,0,MnPrv,Normal
767070093,303000,4058,Pave,NA,Inside,Gtl,Sevier,UT,61,TwnhsE,5,1998,1998,MetalSd,TA,0,723,Y,767,0,767,1,0,1,0,1,4,0,Attchd,1,40,0,0,NA,Normal
436083753,303000,4058,Pave,NA,Inside,Gtl,Butte,ID,61,TwnhsE,5,1998,1998,MetalSd,TA,0,723,Y,767,0,767,1,0,1,0,1,4,0,Attchd,1,40,0,0,NA,Normal
212898926,303000,4058,Pave,NA,Inside,Gtl,Johnson,WY,61,TwnhsE,5,1998,1998,MetalSd,TA,0,723,Y,767,0,767,1,0,1,0,1,4,0,Attchd,1,40,0,0,NA,Normal
886919868,335000,4500,Pave,NA,FR2,Gtl,Millard,UT,59,TwnhsE,5,1999,1999,VinylSd,TA,341,1224,Y,1224,0,1224,1,0,2,0,2,5,0,Attchd,2,304,0,0,NA,Normal
432880377,335000,4500,Pave,NA,FR2,Gtl,Bingham,ID,59,TwnhsE,5,1999,1999,VinylSd,TA,341,1224,Y,1224,0,1224,1,0,2,0,2,5,0,Attchd,2,304,0,0,NA,Normal
160628377,335000,4500,Pave,NA,FR2,Gtl,Johnson,WY,59,TwnhsE,5,1999,1999,VinylSd,TA,341,1224,Y,1224,0,1224,1,0,2,0,2,5,0,Attchd,2,304,0,0,NA,Normal
866484041,350000,8637,Pave,NA,Inside,Gtl,Box Elder,UT,42,1Fam,5,1999,2000,VinylSd,TA,52,923,Y,947,767,1714,1,0,2,1,3,7,1,Attchd,2,48,0,0,NA,Abnorml
427383283,350000,8637,Pave,NA,Inside,Gtl,Valley,ID,42,1Fam,5,1999,2000,VinylSd,TA,52,923,Y,947,767,1714,1,0,2,1,3,7,1,Attchd,2,48,0,0,NA,Abnorml
274217699,350000,8637,Pave,NA,Inside,Gtl,Weston,WY,42,1Fam,5,1999,2000,VinylSd,TA,52,923,Y,947,767,1714,1,0,2,1,3,7,1,Attchd,2,48,0,0,NA,Abnorml
832342094,384000,9468,Pave,NA,CulDSac,Gtl,Tooele,UT,28,1Fam,5,1999,1999,VinylSd,TA,201,840,Y,840,915,1755,1,0,2,1,3,7,1,Attchd,2,73,0,0,NA,Normal
548031420,384000,9468,Pave,NA,CulDSac,Gtl,Cassia,ID,28,1Fam,5,1999,1999,VinylSd,TA,201,840,Y,840,915,1755,1,0,2,1,3,7,1,Attchd,2,73,0,0,NA,Normal
256079525,384000,9468,Pave,NA,CulDSac,Gtl,Albany,WY,28,1Fam,5,1999,1999,VinylSd,TA,201,840,Y,840,915,1755,1,0,2,1,3,7,1,Attchd,2,73,0,0,NA,Normal
734711550,346500,2280,Pave,Pave,Inside,Gtl,Washington,UT,88,Twnhs,5,1999,1999,MetalSd,TA,179,744,Y,757,744,1501,1,0,2,1,3,6,1,Detchd,2,0,0,0,NA,Normal
517035886,346500,2280,Pave,Pave,Inside,Gtl,Nez Perce,ID,88,Twnhs,5,1999,1999,MetalSd,TA,179,744,Y,757,744,1501,1,0,2,1,3,6,1,Detchd,2,0,0,0,NA,Normal
798729211,342900,2280,Pave,Pave,Inside,Gtl,Washington,UT,89,Twnhs,5,1999,1999,MetalSd,TA,194,744,Y,757,792,1549,1,0,2,1,3,6,0,Detchd,2,32,0,0,NA,Normal
484459116,342900,2280,Pave,Pave,Inside,Gtl,Payette,ID,89,Twnhs,5,1999,1999,MetalSd,TA,194,744,Y,757,792,1549,1,0,2,1,3,6,0,Detchd,2,32,0,0,NA,Normal
875009828,343000,10852,Pave,NA,Inside,Gtl,Box Elder,UT,42,1Fam,5,2000,2000,VinylSd,TA,173,959,Y,959,712,1671,1,0,2,1,3,7,1,Attchd,2,38,0,0,NA,Normal
522905327,343000,10852,Pave,NA,Inside,Gtl,Valley,ID,42,1Fam,5,2000,2000,VinylSd,TA,173,959,Y,959,712,1671,1,0,2,1,3,7,1,Attchd,2,38,0,0,NA,Normal
128438695,343000,10852,Pave,NA,Inside,Gtl,Weston,WY,42,1Fam,5,2000,2000,VinylSd,TA,173,959,Y,959,712,1671,1,0,2,1,3,7,1,Attchd,2,38,0,0,NA,Normal
778074297,356500,10261,Pave,NA,Inside,Gtl,Box Elder,UT,44,1Fam,5,2000,2000,VinylSd,TA,936,936,Y,962,830,1792,1,0,2,1,3,8,1,Attchd,2,0,0,0,NA,Normal
554717258,356500,10261,Pave,NA,Inside,Gtl,Valley,ID,44,1Fam,5,2000,2000,VinylSd,TA,936,936,Y,962,830,1792,1,0,2,1,3,8,1,Attchd,2,0,0,0,NA,Normal
260421491,356500,10261,Pave,NA,Inside,Gtl,Weston,WY,44,1Fam,5,2000,2000,VinylSd,TA,936,936,Y,962,830,1792,1,0,2,1,3,8,1,Attchd,2,0,0,0,NA,Normal
804041657,357000,9487,Pave,NA,Inside,Gtl,Box Elder,UT,45,1Fam,5,2000,2000,VinylSd,TA,395,915,Y,940,750,1690,1,0,2,1,3,7,1,Attchd,2,50,0,0,NA,Normal
456262889,357000,9487,Pave,NA,Inside,Gtl,Valley,ID,45,1Fam,5,2000,2000,VinylSd,TA,395,915,Y,940,750,1690,1,0,2,1,3,7,1,Attchd,2,50,0,0,NA,Normal
196082842,357000,9487,Pave,NA,Inside,Gtl,Weston,WY,45,1Fam,5,2000,2000,VinylSd,TA,395,915,Y,940,750,1690,1,0,2,1,3,7,1,Attchd,2,50,0,0,NA,Normal
795121762,360000,8433,Pave,NA,Inside,Gtl,Box Elder,UT,43,1Fam,5,2000,2000,VinylSd,TA,111,794,Y,819,695,1514,1,0,2,1,3,7,1,Attchd,2,72,0,0,NA,Normal
431878507,360000,8433,Pave,NA,Inside,Gtl,Valley,ID,43,1Fam,5,2000,2000,VinylSd,TA,111,794,Y,819,695,1514,1,0,2,1,3,7,1,Attchd,2,72,0,0,NA,Normal
159176349,360000,8433,Pave,NA,Inside,Gtl,Weston,WY,43,1Fam,5,2000,2000,VinylSd,TA,111,794,Y,819,695,1514,1,0,2,1,3,7,1,Attchd,2,72,0,0,NA,Normal
855649002,393000,10646,Pave,NA,Corner,Gtl,Washington,UT,91,1Fam,5,2001,2001,VinylSd,TA,177,858,Y,872,917,1789,1,0,2,1,3,7,1,Attchd,2,0,0,0,NA,Normal
502821625,393000,10646,Pave,NA,Corner,Gtl,Adams,ID,91,1Fam,5,2001,2001,VinylSd,TA,177,858,Y,872,917,1789,1,0,2,1,3,7,1,Attchd,2,0,0,0,NA,Normal
798115780,327000,5500,Pave,NA,Inside,Gtl,Sanpete,UT,97,1Fam,5,2004,2004,VinylSd,TA,190,1073,Y,1073,0,1073,1,0,2,0,2,4,0,Detchd,1,120,0,0,NA,Normal
445742691,327000,5500,Pave,NA,Inside,Gtl,Adams,ID,97,1Fam,5,2004,2004,VinylSd,TA,190,1073,Y,1073,0,1073,1,0,2,0,2,4,0,Detchd,1,120,0,0,NA,Normal
842925504,363000,7415,Pave,NA,Inside,Gtl,Box Elder,UT,45,1Fam,5,2004,2004,VinylSd,TA,80,839,Y,864,729,1593,1,0,2,1,3,8,1,Attchd,2,75,0,0,NA,Normal
475313972,363000,7415,Pave,NA,Inside,Gtl,Valley,ID,45,1Fam,5,2004,2004,VinylSd,TA,80,839,Y,864,729,1593,1,0,2,1,3,8,1,Attchd,2,75,0,0,NA,Normal
110479807,363000,7415,Pave,NA,Inside,Gtl,Weston,WY,45,1Fam,5,2004,2004,VinylSd,TA,80,839,Y,864,729,1593,1,0,2,1,3,8,1,Attchd,2,75,0,0,NA,Normal
872583923,327000,7024,Pave,NA,Inside,Gtl,Kane,UT,39,1Fam,5,2005,2006,VinylSd,TA,110,1090,Y,1090,0,1090,1,0,1,1,2,5,0,Attchd,2,49,0,0,NA,Normal
549334105,327000,7024,Pave,NA,Inside,Gtl,Power,ID,39,1Fam,5,2005,2006,VinylSd,TA,110,1090,Y,1090,0,1090,1,0,1,1,2,5,0,Attchd,2,49,0,0,NA,Normal
119486157,327000,7024,Pave,NA,Inside,Gtl,Fremont,WY,39,1Fam,5,2005,2006,VinylSd,TA,110,1090,Y,1090,0,1090,1,0,1,1,2,5,0,Attchd,2,49,0,0,NA,Normal
806171492,341500,7023,Pave,NA,Inside,Gtl,Kane,UT,39,1Fam,5,2005,2006,VinylSd,TA,123,734,Y,734,674,1408,1,0,2,1,3,6,0,BuiltIn,2,85,0,0,NA,Normal
579649633,341500,7023,Pave,NA,Inside,Gtl,Power,ID,39,1Fam,5,2005,2006,VinylSd,TA,123,734,Y,734,674,1408,1,0,2,1,3,6,0,BuiltIn,2,85,0,0,NA,Normal
234178401,341500,7023,Pave,NA,Inside,Gtl,Fremont,WY,39,1Fam,5,2005,2006,VinylSd,TA,123,734,Y,734,674,1408,1,0,2,1,3,6,0,BuiltIn,2,85,0,0,NA,Normal
895441122,315000,3675,Pave,NA,Inside,Gtl,Kane,UT,38,TwnhsE,5,2005,2005,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
827634805,310000,3675,Pave,NA,Inside,Gtl,Kane,UT,38,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,2,0,2,5,0,Basment,2,44,0,0,NA,Partial
410881643,315000,3675,Pave,NA,Inside,Gtl,Oneida,ID,38,TwnhsE,5,2005,2005,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
477147377,310000,3675,Pave,NA,Inside,Gtl,Oneida,ID,38,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,2,0,2,5,0,Basment,2,44,0,0,NA,Partial
249278961,315000,3675,Pave,NA,Inside,Gtl,Crook,WY,38,TwnhsE,5,2005,2005,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
128535099,310000,3675,Pave,NA,Inside,Gtl,Crook,WY,38,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,2,0,2,5,0,Basment,2,44,0,0,NA,Partial
721123037,318000,3675,Pave,NA,Inside,Gtl,Kane,UT,39,TwnhsE,5,2005,2005,VinylSd,TA,88,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
828261088,312500,3675,Pave,NA,Inside,Gtl,Kane,UT,39,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,44,0,0,NA,Partial
581694534,318000,3675,Pave,NA,Inside,Gtl,Payette,ID,39,TwnhsE,5,2005,2005,VinylSd,TA,88,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
414226230,312500,3675,Pave,NA,Inside,Gtl,Power,ID,39,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,44,0,0,NA,Partial
160236963,318000,3675,Pave,NA,Inside,Gtl,Fremont,WY,39,TwnhsE,5,2005,2005,VinylSd,TA,88,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
137232677,312500,3675,Pave,NA,Inside,Gtl,Fremont,WY,39,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,44,0,0,NA,Partial
705057199,315500,3675,Pave,NA,Inside,Gtl,Kane,UT,40,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
415520541,315500,3675,Pave,NA,Inside,Gtl,Teton,ID,40,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
145859367,315500,3675,Pave,NA,Inside,Gtl,Fremont,WY,40,TwnhsE,5,2005,2006,VinylSd,TA,0,547,Y,1072,0,1072,1,0,1,0,2,5,0,Basment,2,28,0,0,NA,Normal
733307389,313000,9836,Pave,Grvl,Inside,Gtl,Piute,UT,77,1Fam,5,2008,2008,VinylSd,TA,96,192,N,1133,0,1133,1,0,1,0,3,7,0,Detchd,1,175,0,0,NA,Abnorml
536258608,313000,9836,Pave,Grvl,Inside,Gtl,Kootenai,ID,77,1Fam,5,2008,2008,VinylSd,TA,96,192,N,1133,0,1133,1,0,1,0,3,7,0,Detchd,1,175,0,0,NA,Abnorml
739380525,433435,8004,Pave,NA,Inside,Gtl,Washington,UT,88,1Fam,5,2009,2009,VinylSd,TA,288,832,Y,832,1103,1935,1,0,2,1,3,8,0,BuiltIn,2,150,0,0,NA,Partial
449883932,433435,8004,Pave,NA,Inside,Gtl,Nez Perce,ID,88,1Fam,5,2009,2009,VinylSd,TA,288,832,Y,832,1103,1935,1,0,2,1,3,8,0,BuiltIn,2,150,0,0,NA,Partial
741571240,292000,5250,Pave,Pave,Inside,Gtl,Piute,UT,78,1Fam,5,1872,1987,MetalSd,Gd,425,684,N,938,1215,2358,0,0,2,0,4,8,0,NA,0,54,20,0,NA,Normal
489389274,292000,5250,Pave,Pave,Inside,Gtl,Lewis,ID,78,1Fam,5,1872,1987,MetalSd,Gd,425,684,N,938,1215,2358,0,0,2,0,4,8,0,NA,0,54,20,0,NA,Normal
809752062,264000,6342,Pave,NA,Inside,Gtl,Duchesne,UT,82,1Fam,8,1875,1996,VinylSd,Gd,780,780,N,780,240,1020,0,0,1,0,2,6,0,NA,0,0,176,0,NA,Normal
417716233,264000,6342,Pave,NA,Inside,Gtl,Madison,ID,82,1Fam,8,1875,1996,VinylSd,Gd,780,780,N,780,240,1020,0,0,1,0,2,6,0,NA,0,0,176,0,NA,Normal
896378107,355000,13500,Pave,Grvl,Corner,Gtl,Piute,UT,79,1Fam,8,1879,1987,Wd Sdng,Gd,819,819,Y,1312,1142,2454,0,0,2,0,3,8,1,Attchd,2,148,150,0,MnPrv,Normal
474583012,355000,13500,Pave,Grvl,Corner,Gtl,Madison,ID,79,1Fam,8,1879,1987,Wd Sdng,Gd,819,819,Y,1312,1142,2454,0,0,2,0,3,8,1,Attchd,2,148,150,0,MnPrv,Normal
731905723,301000,26400,Pave,NA,FR2,Gtl,Garfield,UT,85,1Fam,7,1880,2007,HdBoard,TA,0,0,Y,1288,728,2016,0,0,1,0,4,7,1,Attchd,2,0,0,0,NA,Normal
533674051,301000,26400,Pave,NA,FR2,Gtl,Nez Perce,ID,85,1Fam,7,1880,2007,HdBoard,TA,0,0,Y,1288,728,2016,0,0,1,0,4,7,1,Attchd,2,0,0,0,NA,Normal
827208804,292500,11340,Pave,NA,Inside,Gtl,Piute,UT,76,2fmCon,6,1885,1950,VinylSd,TA,777,777,Y,1246,1044,2290,0,0,2,0,4,11,0,Detchd,2,0,114,0,NA,Normal
429342492,292500,11340,Pave,NA,Inside,Gtl,Kootenai,ID,76,2fmCon,6,1885,1950,VinylSd,TA,777,777,Y,1246,1044,2290,0,0,2,0,4,11,0,Detchd,2,0,114,0,NA,Normal
815884555,270000,10800,Pave,Grvl,Inside,Gtl,Piute,UT,79,1Fam,7,1885,1995,VinylSd,TA,641,641,Y,1047,0,1047,0,0,1,0,2,6,0,Detchd,1,0,0,0,NA,Normal
439840319,270000,10800,Pave,Grvl,Inside,Gtl,Madison,ID,79,1Fam,7,1885,1995,VinylSd,TA,641,641,Y,1047,0,1047,0,0,1,0,2,6,0,Detchd,1,0,0,0,NA,Normal
833792202,354000,10800,Pave,NA,Inside,Gtl,Piute,UT,79,1Fam,7,1890,1999,Wd Sdng,TA,1313,1313,Y,1313,1182,2495,0,0,2,0,5,10,1,Detchd,2,299,0,0,NA,Normal
545811959,354000,10800,Pave,NA,Inside,Gtl,Madison,ID,79,1Fam,7,1890,1999,Wd Sdng,TA,1313,1313,Y,1313,1182,2495,0,0,2,0,5,10,1,Detchd,2,299,0,0,NA,Normal
731904028,294900,8820,Pave,NA,Corner,Gtl,Piute,UT,78,1Fam,6,1890,1996,VinylSd,TA,0,1088,Y,1188,561,1869,0,0,1,0,2,7,0,Detchd,2,0,244,0,MnWw,Normal
536981189,294900,8820,Pave,NA,Corner,Gtl,Lewis,ID,78,1Fam,6,1890,1996,VinylSd,TA,0,1088,Y,1188,561,1869,0,0,1,0,2,7,0,Detchd,2,0,244,0,MnWw,Normal
731347152,308000,14190,Pave,NA,Inside,Gtl,Piute,UT,78,1Fam,7,1890,2006,VinylSd,Gd,925,925,Y,1000,544,1544,0,0,2,0,3,7,0,NA,0,0,0,0,NA,Normal
562871378,308000,14190,Pave,NA,Inside,Gtl,Lewis,ID,78,1Fam,7,1890,2006,VinylSd,Gd,925,925,Y,1000,544,1544,0,0,2,0,3,7,0,NA,0,0,0,0,NA,Normal
704617157,329500,10800,Pave,Grvl,Inside,Gtl,Piute,UT,76,1Fam,8,1890,1998,Wd Sdng,Gd,718,718,Y,1576,978,2554,0,0,1,1,3,8,0,Detchd,2,48,143,0,NA,Normal
480403107,329500,10800,Pave,Grvl,Inside,Gtl,Kootenai,ID,76,1Fam,8,1890,1998,Wd Sdng,Gd,718,718,Y,1576,978,2554,0,0,1,1,3,8,0,Detchd,2,48,143,0,NA,Normal
836516229,248500,10800,Pave,Grvl,Corner,Gtl,Piute,UT,76,1Fam,5,1890,1998,VinylSd,TA,630,630,Y,725,0,725,0,0,1,1,1,4,0,Detchd,1,30,0,0,NA,Normal
445204556,248500,10800,Pave,Grvl,Corner,Gtl,Kootenai,ID,76,1Fam,5,1890,1998,VinylSd,TA,630,630,Y,725,0,725,0,0,1,1,1,4,0,Detchd,1,30,0,0,NA,Normal
812124844,277500,6600,Pave,NA,Corner,Gtl,Piute,UT,77,1Fam,4,1892,1965,Wd Sdng,TA,994,994,N,1378,994,2372,0,0,2,0,4,11,0,Attchd,1,287,0,0,NA,Normal
588495289,277500,6600,Pave,NA,Corner,Gtl,Kootenai,ID,77,1Fam,4,1892,1965,Wd Sdng,TA,994,994,N,1378,994,2372,0,0,2,0,4,11,0,Attchd,1,287,0,0,NA,Normal
793127487,289600,8250,Pave,NA,Inside,Gtl,San Juan,UT,51,2fmCon,6,1895,2006,VinylSd,Gd,957,957,N,1034,957,1991,0,0,2,0,4,9,0,NA,0,0,133,0,NA,Normal
450557638,289600,8250,Pave,NA,Inside,Gtl,Washington,ID,51,2fmCon,6,1895,2006,VinylSd,Gd,957,957,N,1034,957,1991,0,0,2,0,4,9,0,NA,0,0,133,0,NA,Normal
207496935,289600,8250,Pave,NA,Inside,Gtl,Weston,WY,51,2fmCon,6,1895,2006,VinylSd,Gd,957,957,N,1034,957,1991,0,0,2,0,4,9,0,NA,0,0,133,0,NA,Normal
862243308,259000,5280,Pave,NA,Corner,Gtl,San Juan,UT,53,1Fam,7,1895,1950,Wd Sdng,TA,173,173,N,825,536,1361,0,0,1,0,2,6,0,Detchd,1,123,0,0,NA,Normal
563116856,259000,5280,Pave,NA,Corner,Gtl,Valley,ID,53,1Fam,7,1895,1950,Wd Sdng,TA,173,173,N,825,536,1361,0,0,1,0,2,6,0,Detchd,1,123,0,0,NA,Normal
284790880,259000,5280,Pave,NA,Corner,Gtl,Johnson,WY,53,1Fam,7,1895,1950,Wd Sdng,TA,173,173,N,825,536,1361,0,0,1,0,2,6,0,Detchd,1,123,0,0,NA,Normal
720545394,220138,8712,Grvl,NA,Corner,Gtl,San Juan,UT,52,1Fam,7,1896,1950,Wd Sdng,Fa,756,756,Y,952,0,952,0,0,1,0,3,5,0,Detchd,1,0,265,0,NA,Alloca
538765823,220138,8712,Grvl,NA,Corner,Gtl,Valley,ID,52,1Fam,7,1896,1950,Wd Sdng,Fa,756,756,Y,952,0,952,0,0,1,0,3,5,0,Detchd,1,0,265,0,NA,Alloca
146944681,220138,8712,Grvl,NA,Corner,Gtl,Weston,WY,52,1Fam,7,1896,1950,Wd Sdng,Fa,756,756,Y,952,0,952,0,0,1,0,3,5,0,Detchd,1,0,265,0,NA,Alloca
707254717,276000,8100,Pave,NA,Corner,Gtl,Piute,UT,79,1Fam,5,1898,1965,AsbShng,TA,849,849,N,1075,1063,2138,0,0,2,0,2,11,0,Detchd,2,156,0,0,MnPrv,Normal
